Datetime,Tweet Id,Text,Username,url,replyCount,retweetCount,likeCount,lang
2022-10-25 18:00:13+00:00,1584968087241166858,Guess who's back?! Celebrate with us by owning Man of Steel today! https://t.co/1WLajxiaEM,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1584968087241166858,264,630,3441,en
2022-10-25 16:30:12+00:00,1584945430944677891,Bring magic home in an all-new way! Available for Pre-Order now. #HarryPotterMagicCasterWand https://t.co/Ddpc4HjFXe,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1584945430944677891,7,19,108,en
2022-10-21 15:00:26+00:00,1583473290437595138,Magic is now at your fingertips with the ultimate wand experience. Available for Pre-Order Now✨ #HarryPotterMagicCasterWand https://t.co/98rUw4INSE,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1583473290437595138,21,62,411,en
2022-10-20 18:45:50+00:00,1583167626809073664,"Come for the tricks, and stay for the flicks! https://t.co/07lLDmQjd5",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1583167626809073664,10,13,72,en
2022-10-19 20:01:42+00:00,1582824329309323264,Class is now in session! Own Abbott Elementary Season 1 on Digital &amp; DVD and Season 2 on Digital! https://t.co/VURsYLYbc1 https://t.co/sL1L4bj1pE,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1582824329309323264,5,7,32,en
2022-10-19 18:00:37+00:00,1582793860287062016,He'll feast on your flesh as he feeds on your fear 🎈 #ITmovie https://t.co/MlDvmtNISb,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1582793860287062016,15,94,344,en
2022-10-18 22:04:33+00:00,1582492859931860993,"Raise your hand if you’ve played an 8-bit game?

8-Bit Christmas is available now on DVD! https://t.co/V62nVCjigR",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1582492859931860993,10,6,57,en
2022-10-18 18:00:17+00:00,1582431387512344576,It's time for action! Watch Superboy and Robin save the world in Batman and Superman: Battle of the Super Sons — own on Digital &amp; Blu-ray TODAY! https://t.co/0wBxODCtRK,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1582431387512344576,9,39,167,en
2022-10-17 18:00:19+00:00,1582069008492134403,"The crystal ball knows all, and we are foreseeing a fun Halloween season with these films! 🔮 https://t.co/dBLslT639L",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1582069008492134403,4,16,75,en
2022-10-15 18:00:16+00:00,1581344221163683840,Tell your friends about the new extra footage in Batman: The Long Halloween Deluxe Edition – you won’t regret it! https://t.co/aQDxRd4rPg,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1581344221163683840,9,35,161,en
2022-10-13 20:48:32+00:00,1580661791054438400,Who is wreaking mayhem during the holidays in Gotham? https://t.co/Q5tmWwitEl,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1580661791054438400,3,10,71,en
2022-10-13 18:00:36+00:00,1580619528366862336,"One, two, he’s coming for you… Which #ANightmareOnElmStreet movie is your favorite? https://t.co/PV0rPLZcYl",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1580619528366862336,22,26,153,en
2022-10-12 20:20:46+00:00,1580292415318990848,"You asked for a harder one...name the movie

🌙🐴🌳🏘️",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1580292415318990848,84,14,249,en
2022-10-12 18:00:18+00:00,1580257064747560960,Enter the hallway of horrors at your own risk...which film is going to haunt you next? https://t.co/AZ8VGGi4f3,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1580257064747560960,9,10,66,en
2022-10-12 00:29:05+00:00,1579992516430123008,Angela Lansbury will always be remembered. https://t.co/jfY819x193,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1579992516430123008,8,92,498,en
2022-10-11 21:00:46+00:00,1579940093556535296,"Who's up for “Would You Rather"" with Rose Leslie and Theo James? Own season one of The Time Traveler's Wife on Digital and DVD now.  https://t.co/nh1pRIk9pQ https://t.co/cRBIeLEQBd",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1579940093556535296,24,14,59,en
2022-10-11 20:00:17+00:00,1579924869437083654,Ready to save the world with the dynamic duo? Own Batman and Superman: Battle of the #SuperSons on Digital &amp; Blu-ray October 18! https://t.co/tRRRFKKQSO,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1579924869437083654,15,97,280,en
2022-10-11 18:00:17+00:00,1579894670070796288,A great destiny awaits... Own #MortalKombatLegends: Snow Blind today on Digital! https://t.co/2xgwnurmDa,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1579894670070796288,4,15,84,en
2022-10-08 21:00:02+00:00,1578852744391114752,Count on the Warrens to keep you safe this Halloween #TheConjuring https://t.co/cwBEJflwKQ,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578852744391114752,4,14,93,en
2022-10-08 18:00:14+00:00,1578807497414303746,It’s Mortal Kombat’s 30th anniversary! Own Mortal Kombat Legends: Snow Blind on Digital tomorrow! https://t.co/etfr6TuRgh,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578807497414303746,11,20,158,en
2022-10-07 03:29:23+00:00,1578225951464624129,"LIVE at the premiere for Aqua Teen Forever: Plantasm 

Dana Snyder, Carey Means, Dave Willis, and Matt Maiellaro #NYCC https://t.co/3KCjjzt9v5",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578225951464624129,1,4,24,en
2022-10-06 23:00:44+00:00,1578158341972701186,The team is here at #NYCC! https://t.co/vj4WYD6Z4V,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578158341972701186,2,8,69,en
2022-10-06 18:24:58+00:00,1578088944381591554,"Can you guess the movie?

👧🤮🛏️✝️",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578088944381591554,271,32,539,en
2022-10-06 16:00:01+00:00,1578052467660673026,It’s go time! Aqua Teen Forever: Plantasm premiere is happening tonight! Not at NYCC? The movie will be available 11/8 on Digital and 4K! https://t.co/DAcejnm8SP,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1578052467660673026,26,150,1036,en
2022-10-05 19:46:19+00:00,1577747027550781465,"""They'reeee hereeeee."" Get into the Halloween mood with the horror masterpiece Poltergeist. https://t.co/VLIMyxoemE",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577747027550781465,7,16,92,en
2022-10-04 22:07:13+00:00,1577420100696768512,All hail King Kano. Own Mortal Kombat Legends: Snow Blind on Digital 10/9 and on 4K Ultra HD 10/11. https://t.co/DgMFvb3AEj,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577420100696768512,8,26,102,en
2022-10-04 20:00:21+00:00,1577388173612797960,"Welcome to the hottest show in town. Own the first season of Winning Time: The Rise of the Lakers Dynasty now on Blu-ray, DVD or Digital! https://t.co/AdlB7Kdr0M https://t.co/46S3SDC6e9",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577388173612797960,1,7,50,en
2022-10-04 19:03:49+00:00,1577373944054693900,Sign up for more info at https://t.co/e1TqBIk3hJ https://t.co/nUsbEBpkLB,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577373944054693900,1,14,55,en
2022-10-04 19:03:46+00:00,1577373933292109839,"Don’t miss the exclusive access - once they're gone, they're gone - join the Fan Club now (for free!) at https://t.co/Bzmy0rECIm https://t.co/NCkzLj0hod",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577373933292109839,1,14,53,en
2022-10-04 19:03:44+00:00,1577373925134114816,The final wand reveal is here! This limited edition will be available exclusively for members of the Harry Potter Fan Club. https://t.co/ITFRXwW4li,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577373925134114816,22,65,442,en
2022-10-04 16:00:17+00:00,1577327756102307844,"A NEW spooktacular original movie, Trick or Treat Scooby-Doo, is available on Digital today! https://t.co/rPcjxepXHl",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1577327756102307844,24,98,637,en
2022-10-02 18:00:02+00:00,1576633118894735360,Let's welcome spooky season with #InterviewWithTheVampire! https://t.co/zZe8OvnXnr,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1576633118894735360,5,14,93,en
2022-09-30 21:24:01+00:00,1575959678106079232,Jinkies! Mystery Inc. is back at it again! Trick or Treat Scooby-Doo is available on Digital 10/4 &amp; DVD 10/18. https://t.co/sTF4M1wz6t,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1575959678106079232,10,47,208,en
2022-09-29 18:41:46+00:00,1575556456224620547,Shazam! Happy birthday Zachary Levi. https://t.co/IswUUV8dTF,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1575556456224620547,38,251,2662,en
2022-09-28 18:53:28+00:00,1575197015633543171,Embrace your warrior. Own Kung Fu: The Complete Second Season on Digital &amp; DVD now. https://t.co/9h2uhGD9BC https://t.co/DEyatzi3WH,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1575197015633543171,4,3,31,en
2022-09-28 14:49:24+00:00,1575135593637593088,Ready to save the world? Superman &amp; Lois: The Complete Second Season is available now on Blu-ray &amp; DVD! https://t.co/ce6LsSrlil,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1575135593637593088,41,56,365,en
2022-09-27 18:00:04+00:00,1574821186621538307,Sign up more more info at https://t.co/e1TqBIk3hJ and stay tuned for the final reveal! https://t.co/yZeTQat4Lm,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1574821186621538307,2,11,64,en
2022-09-27 18:00:02+00:00,1574821181047324672,This wand exemplifies those who are Loyal and true. https://t.co/XOLJsnhZBe,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1574821181047324672,3,8,67,en
2022-09-27 18:00:01+00:00,1574821175565377539,Wand design 3 of 4. https://t.co/78lbWclB8b,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1574821175565377539,10,62,580,en
2022-09-22 23:53:42+00:00,1573098243197734913,Anything for Selenas! What’s your favorite part in the movie? https://t.co/AUiWS43lBj,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1573098243197734913,18,13,131,en
2022-09-21 16:31:00+00:00,1572624443880669184,“This is shaping up to be the best Halloween ever!” Here’s an exclusive clip from Trick or Treat Scooby-Doo 👻 #Scoobtober https://t.co/0S5ATWqz2w,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1572624443880669184,15,37,168,en
2022-09-20 20:00:09+00:00,1572314692021882881,What's your favorite scene in Pan's Labyrinth? https://t.co/evNIqIBmGp,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1572314692021882881,9,7,81,en
2022-09-20 18:00:08+00:00,1572284489833021440,Sign up for more info at https://t.co/e1TqBIkB7h and come back next week! https://t.co/DgtKu1gQ4q,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1572284489833021440,0,14,83,en
2022-09-20 18:00:05+00:00,1572284475152953345,The person who yields this wand is Defiant and bold. https://t.co/6ytWuiZ5wC,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1572284475152953345,2,13,91,en
2022-09-20 18:00:01+00:00,1572284460711972865,Introducing wand design 2 of 4. https://t.co/RhoxudKE9r,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1572284460711972865,17,96,706,en
2022-09-17 18:00:21+00:00,1571197378513801219,Happy Batman Day! Which Batman movie will you be watching to celebrate? https://t.co/BLpdOxMwXa,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1571197378513801219,700,1604,8367,en
2022-09-14 20:00:30+00:00,1570140455068631045,You'll have a hell of a good time. All six seasons of Lucifer are available to own on DVD and Digital now! https://t.co/AVbRqQb1Y3 https://t.co/JnMu6P9Vqj,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1570140455068631045,9,10,77,en
2022-09-13 21:00:18+00:00,1569793115082440704,"Witness both parts, plus exciting new content. Own Batman: The Long Halloween Deluxe Edition on 4K Ultra HD &amp; Digital on 9/20. https://t.co/eIzOI0QHrv",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569793115082440704,8,25,129,en
2022-09-13 19:30:42+00:00,1569770565359095809,Experience Casablanca like you never have before. Coming soon to 4K Ultra HD. https://t.co/68C1VTrkyh,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569770565359095809,9,48,218,en
2022-09-13 19:00:06+00:00,1569762863392194560,Sign up more info at https://t.co/e1TqBIk3hJ &amp; stay tuned for next week… https://t.co/ZcGGFHs8JP,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569762863392194560,0,11,78,en
2022-09-13 19:00:04+00:00,1569762855116734470,This wand feels as Honourable as the person who wields it. https://t.co/nzhi8hSpjr,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569762855116734470,1,14,86,en
2022-09-13 19:00:02+00:00,1569762848716333058,Introducing wand design 1 of 4. https://t.co/T8aqsR6tNn,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569762848716333058,8,79,615,en
2022-09-12 18:00:16+00:00,1569385420986748930,"Connect your world, unlock the ultimate wand experience, and bring the magic of Harry Potter to your everyday life! https://t.co/QMOdmGwZ0o",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1569385420986748930,19,121,741,en
2022-09-08 16:01:58+00:00,1567906097331060738,"Ready for another adventure with the team? Own Aqua Teen Forever: Plantasm November 8 on Digital, 4K and Blu-ray™ https://t.co/svHRlWgRmS",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1567906097331060738,8,16,77,en
2022-09-01 18:00:16+00:00,1565399153101897728,How do you rank the Mad Max films? https://t.co/8llASLQLb4,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1565399153101897728,60,20,342,en
2022-08-31 18:00:21+00:00,1565036787881447425,Describe the plot of Mad Max: The Road Warrior in three words or less 😎 https://t.co/kmiCq1R6JT,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1565036787881447425,56,13,122,en
2022-08-29 23:00:02+00:00,1564387428181344258,"This week, we're celebrating the Mad Max series! What do you appreciate most about the original 1979 thriller? https://t.co/ZvMtUJatR2",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1564387428181344258,10,12,116,en
2022-08-29 21:13:29+00:00,1564360615262654465,"🎵 Martiiiiiin!! 🎵 Celebrate 30 years of Martin by owning the complete series on Digital and DVD!
https://t.co/W84esC9Bbq https://t.co/qTRTCrCCzE",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1564360615262654465,10,15,76,en
2022-08-29 17:01:16+00:00,1564297142231072772,"Watch this exclusive trailer of Tom &amp; Jerry: Snowman’s Land, coming soon to Digital and DVD! ☃️ https://t.co/hecpz2dRZJ",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1564297142231072772,9,48,208,en
2022-08-29 16:22:36+00:00,1564287410011181057,Follow Wizarding World Style to add a bit of ✨ to your style. https://t.co/B9NgjXweCv https://t.co/w340KNv005,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1564287410011181057,4,7,38,en
2022-08-28 18:00:12+00:00,1563949585646718976,Paddington 2 is peak cinema. Agree or strongly agree? https://t.co/Stg01MYolU,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1563949585646718976,43,51,685,en
2022-08-25 18:00:08+00:00,1562862405927194627,Zoinks! Which member of Mystery Inc are you? https://t.co/WhZCdJeaqJ,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1562862405927194627,54,46,423,en
2022-08-23 18:00:23+00:00,1562137691042586627,"""May it be a light for you in dark places when other lights go out."" Relive the adventure. Own the #MiddleEarth4K collection now. https://t.co/nbvpe43uve",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1562137691042586627,7,17,162,en
2022-08-22 16:00:33+00:00,1561745148513599491,Ruh-roh there's another mystery! Here's your exclusive look at the all new original movie Trick or Treat Scooby-Doo! https://t.co/atZucLtMTW,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1561745148513599491,63,325,1378,en
2022-08-19 20:38:22+00:00,1560727898994233347,Who knows their secrets? 👀 Own all seven seasons of Pretty Little Liars on Digital &amp; DVD now. https://t.co/Gye4QwmVHZ,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1560727898994233347,5,7,58,en
2022-08-17 21:40:28+00:00,1560018749176135683,You don’t want to miss this.. 😏 The Lost Boys - available to own 9/20 on Digital and 4K Ultra HD https://t.co/oWoKxmICR5,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1560018749176135683,4,10,65,en
2022-08-17 21:13:08+00:00,1560011870211346432,Alright let's hear it...you can only pick one https://t.co/C01KgTcAjH,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1560011870211346432,136,25,276,en
2022-08-16 18:00:40+00:00,1559601048792301572,“You proposed? He didn’t propose to you? Can you do that??” 😲  Own Father of the Bride on Digital 8/23. https://t.co/nY82l1ywma,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1559601048792301572,5,6,55,en
2022-08-16 16:00:17+00:00,1559570752512327683,Bring spells to life in an all-new way. ✨ Go to https://t.co/L6n4EXpeOY to sign up and learn more. https://t.co/JtBE5q8Kic,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1559570752512327683,7,18,137,en
2022-08-15 18:17:23+00:00,1559242866152570881,Experience the show critics are buzzing about. Own all four seasons of Westworld on Digital now. https://t.co/HyqRn369Xc,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1559242866152570881,9,17,103,en
2022-08-10 16:01:11+00:00,1557396652486426624,The Storm is Coming. Enjoy this exclusive first look at the new trailer for Mortal Kombat Legends: Snow Blind #MortalKombatLegends https://t.co/RJhO9opJbQ,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1557396652486426624,187,1189,5031,en
2022-08-09 19:26:10+00:00,1557085851607236609,“Get ready for a fight.” Green Lantern: Beware My Power is available to own on Digital &amp; 4K Ultra HD right now! https://t.co/lw61rfbDV4,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1557085851607236609,24,33,195,en
2022-08-03 18:00:19+00:00,1554889919432114176,The most powerful weapon in the universe fits right on your finger. Green Lantern: Beware My Power is available to own now! https://t.co/GrHKxxwaK3,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1554889919432114176,51,32,233,en
2022-07-29 20:20:45+00:00,1553113319967522816,"When someone asks, ""Is #SharkWeek over yet?"" https://t.co/BgOt1jxQvK",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1553113319967522816,13,14,205,en
2022-07-26 20:30:14+00:00,1552028544158531585,"""They're heeeere."" Own Poltergiest 9/20 on Digital and 4K Ultra HD. https://t.co/2AUWsDyhDJ",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1552028544158531585,18,17,86,en
2022-07-26 19:30:21+00:00,1552013473537728515,"For the first time on 4K Ultra HD, own The Lost Boys on 9/20 — also available on Digital. https://t.co/QvTN2eFQVe",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1552013473537728515,16,46,205,en
2022-07-26 18:29:04+00:00,1551998051887321088,John Stewart's newest adventure is here! Green Lantern: Beware My Power is available to own on Digital &amp; 4K Ultra HD right now! https://t.co/de9aA9YhuR,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1551998051887321088,83,52,303,en
2022-07-26 03:02:46+00:00,1551764940964388865,Remembering the beloved Paul Sorvino. https://t.co/2yqv840cEC,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1551764940964388865,10,58,348,en
2022-07-25 19:54:50+00:00,1551657246303584256,Green Lantern: Beware My Power is available to own TOMORROW!! https://t.co/U8HPueeQP9,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1551657246303584256,43,78,350,en
2022-07-22 20:20:13+00:00,1550576470145306624,Time to get back on the dragon bandwagon! #GameOfThrones. https://t.co/YMLWkU9Zv2,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1550576470145306624,9,8,90,en
2022-07-19 20:05:50+00:00,1549485688353042433,John Stewart is baaaaack! Green Lantern: Beware My Power is available to own on Digital &amp; 4K Ultra HD 7/26. https://t.co/zuaKGtY458,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1549485688353042433,55,41,209,en
2022-07-11 22:57:16+00:00,1546629725220704257,"""We've been through worse."" Edge of Tomorrow is available to own now on 4K. https://t.co/Hbskf3n5Z2",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1546629725220704257,9,17,107,en
2022-07-08 21:30:20+00:00,1545520686214647808,"No one can shake it like the King of Rock 'N Roll! Watch Elvis dance and move in his classic films, now on Digital. https://t.co/COTsMeNtgC",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1545520686214647808,12,13,96,en
2022-07-07 21:08:09+00:00,1545152713859678210,The great and iconic James Caan will always be remembered. https://t.co/39g5yCeBRN,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1545152713859678210,9,91,568,en
2022-07-07 17:00:50+00:00,1545090475677335553,"Batman: The Long Halloween – Deluxe Edition is coming soon to 4K Ultra HD, Blu-ray™ and Digital. https://t.co/QYj4jqt5jT",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1545090475677335553,11,78,738,en
2022-07-05 19:08:59+00:00,1544397951967043584,"""Alright, let's go again."" Edge of Tomorrow is now available to own on 4K. https://t.co/cAU8DtvZkp",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1544397951967043584,5,11,117,en
2022-06-30 18:30:25+00:00,1542576306662936578,"Batman and Superman: Battle of the Super Sons on Digital, 4K &amp; Blu-ray™ October 18. https://t.co/u84kKa6q1B",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1542576306662936578,149,1267,5648,en
2022-06-29 18:00:17+00:00,1542206335605002241,Simply iconic. Explore the Elvis filmography now on Digital. https://t.co/s4K3MKoEfG,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1542206335605002241,8,9,106,en
2022-06-27 20:06:36+00:00,1541513346654019586,Own Zack Snyder's Justice League on Digital July 19. https://t.co/7HMOnM7U4f,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1541513346654019586,1621,2638,11396,en
2022-06-25 18:00:40+00:00,1540756877180641280,How did Austin Butler prepare for his star turn as Elvis? Take a 👀 at this interview! Elvis’s iconic movies are available on Digital now! https://t.co/XjniW1tPcr https://t.co/c4XnhMX0tS,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1540756877180641280,6,13,93,en
2022-06-24 01:43:21+00:00,1540148539745001473,Music icon. Movie star. Legend. Own Now on Digital https://t.co/ldEVglzfYJ https://t.co/7IvQVbkKuJ,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1540148539745001473,4,10,74,en
2022-06-23 22:37:55+00:00,1540101873620877313,This is us looking through your posts. #CentralIntelligence https://t.co/55OrPDTG9j,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1540101873620877313,11,12,99,en
2022-06-23 01:21:53+00:00,1539780753105604609,"Watch the cast &amp; creators of The Time Traveler's Wife discuss the show's themes, then pick up season one on Digital todday! https://t.co/Ur0465Bxoj",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1539780753105604609,7,25,108,en
2022-06-21 23:04:20+00:00,1539383748239687681,"""One last job."" Get your crew together for Animal Kingdom season 6 and own it today on Digital: https://t.co/WwP6odWp1W https://t.co/GiFqnKsQ7x",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1539383748239687681,2,6,47,en
2022-06-21 22:18:14+00:00,1539372146702659585,"""You want to know something, Leslie? If I live to be ninety, I will never figure you out."" Own Giant now on Digital and 4K Ultra HD https://t.co/uG0eIR9w8r",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1539372146702659585,7,11,51,en
2022-06-21 21:35:06+00:00,1539361290552066060,Today is the day for a journey under the sea. Aquaman: King of Atlantis is available to own on DVD &amp; Digital now! https://t.co/ZSPam76ha2,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1539361290552066060,8,10,55,en
2022-06-18 16:00:14+00:00,1538189857394237440,"30 years ago, Batman Returns first debuted in theaters. Return to Gotham now: https://t.co/K98ZBRMlFJ #BatmanReturns https://t.co/6K0yE5jAL4",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1538189857394237440,108,956,5604,en
2022-06-17 18:00:20+00:00,1537857693976756230,"The silhouette never changes, but the specifics have seen some upgrades through the years. Watch The Evolution of the Batsuit, new Extra on Batman Returns. Watch it on the @AppleTV app. https://t.co/R2iom67AEi",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1537857693976756230,18,112,801,en
2022-06-15 22:54:33+00:00,1537206957244833799,"Larry is back for more misanthropic misadventures. Own It on Digital &amp; DVD Today
https://t.co/e42NxJ9yuJ https://t.co/aXH1ClDTHo",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1537206957244833799,10,4,41,en
2022-06-14 23:00:44+00:00,1536846125147332609,"He'll bulldoze your life, destroy your relationships... and he'll destroy you."" The Baby is available to own now on Digital. https://t.co/2yW5IEcha8",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1536846125147332609,12,10,60,en
2022-06-14 21:00:22+00:00,1536815836769488899,It’s good to be King. Aquaman: King of Atlantis is available to own on DVD &amp; Digital on 6/21. https://t.co/Pt56CZEzhe,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1536815836769488899,22,14,106,en
2022-06-14 20:26:42+00:00,1536807362933170177,The race is on! King Tweety is available to own now on Digital &amp; DVD! https://t.co/kVJgKGSHPo,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1536807362933170177,7,23,115,en
2022-06-08 19:27:35+00:00,1534618158342017025,"""You're never getting rid of me."" Own Roswell, New Mexico: Season 4 on Digital Now! https://t.co/p5oVWHWCVi",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1534618158342017025,25,4,48,en
2022-06-07 18:42:46+00:00,1534244490617274369,This keeps getting better and better. King Tweety is available on Digital &amp; DVD 6/14. https://t.co/79iwXumKaq,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1534244490617274369,13,24,108,en
2022-06-03 16:49:40+00:00,1532766477060820992,Some friendships never grow old. The Kominsky Method: The Complete Series is now available to own on Digital! https://t.co/lPR3wl4QrS https://t.co/SxYtEKby62,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1532766477060820992,4,7,60,en
2022-06-02 17:09:39+00:00,1532409120338366466,Happy Pride! https://t.co/1E81yw4qkx,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1532409120338366466,50,25,329,en
2022-05-26 19:00:02+00:00,1529900182342709292,Ray Liotta and his numerous unforgettable characters will forever live in our hearts and minds. https://t.co/EB3Jof89C0,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1529900182342709292,18,134,829,en
2022-05-24 20:00:24+00:00,1529190600020529153,"Today’s the day to discover a whole new world of possibilities. Lana Condor &amp; Cole Sprouse star in Moonshot, available to stream on HBO Max and own on Blu-ray and Digital now. https://t.co/u6EVLRITmW",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1529190600020529153,8,4,36,en
2022-05-24 18:00:16+00:00,1529160368760791040,The ultimate team-up has arrived! Teen Titans Go! &amp; DC Super Hero Girls: Mayhem in the Multiverse is available now on Digital &amp; Blu-ray: https://t.co/7xEWtbA6AP https://t.co/lWUNdlUBDK,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1529160368760791040,12,15,52,en
2022-05-22 18:00:02+00:00,1528435532002476035,Saving the world... with some difficullty. #GetSmart https://t.co/XRcvCxIUJS,WBHomeEnt,https://twitter.com/WBHomeEnt/status/1528435532002476035,16,10,108,en
2022-05-20 22:00:03+00:00,1527771157876940801,"May ""yes"" be your guide this May. #YesMan https://t.co/IhmWsDxIez",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1527771157876940801,25,6,93,en
2022-05-20 18:03:44+00:00,1527711686261628930,"This summer, experience magic. ✨ More tickets are now available for #HarryPotterVR experiences, Wizards Take Flight and Chaos at Hogwarts - Only at @harrypotterny.

Book yours today: https://t.co/ylNRhXHv4A https://t.co/LFzxEu8zCz",WBHomeEnt,https://twitter.com/WBHomeEnt/status/1527711686261628930,15,13,87,en
